person,offer completed,offer received,offer viewed,transaction,transaction amount,reward given,transaction amount under offer,transactions completed under offer,email,mobile,social,web,bogo,discount,informational,difficulty,duration,age,income,offers viewed ratio,offers completed ratio,transactions ratio,F,M,O,cluster
120.0,6.0,6.0,4.0,9.0,195.01000000000002,24.0,195.01000000000002,9.0,6.0,5.0,2.0,6.0,1.0,5.0,0.0,11.166666666666666,7.166666666666667,64.0,76000.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,7
121.0,1.0,5.0,5.0,2.0,7.67,3.0,7.67,2.0,5.0,3.0,3.0,5.0,0.0,5.0,0.0,12.2,8.2,55.0,64000.0,1.0,0.2,1.0,0.0,0.0,0.0,5
122.0,2.0,4.0,4.0,4.0,71.95,15.0,71.95,4.0,4.0,4.0,4.0,2.0,2.0,0.0,2.0,3.75,4.0,39.0,71000.0,1.0,0.5,1.0,0.0,1.0,0.0,10
123.0,3.0,6.0,3.0,16.0,44.690000000000005,10.0,30.990000000000002,13.0,6.0,6.0,3.0,5.0,3.0,2.0,1.0,7.0,6.166666666666667,67.0,39000.0,0.5,0.5,0.8125,0.0,1.0,0.0,3
124.0,1.0,5.0,2.0,11.0,34.879999999999995,5.0,11.64,3.0,5.0,4.0,1.0,4.0,1.0,3.0,1.0,9.0,6.8,59.0,42000.0,0.4,0.2,0.2727272727272727,0.0,1.0,0.0,9
125.0,0.0,4.0,3.0,6.0,20.94,0.0,20.94,6.0,4.0,4.0,2.0,4.0,2.0,0.0,2.0,3.75,4.5,55.0,64000.0,0.75,0.0,1.0,0.0,0.0,0.0,10
126.0,4.0,5.0,5.0,13.0,232.9,14.0,232.9,13.0,5.0,5.0,2.0,5.0,2.0,2.0,1.0,6.0,6.6,83.0,67000.0,1.0,0.8,1.0,1.0,0.0,0.0,7
127.0,0.0,3.0,3.0,6.0,16.930000000000003,0.0,12.700000000000001,4.0,3.0,3.0,1.0,3.0,0.0,2.0,1.0,5.666666666666667,6.0,55.0,64000.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,4
128.0,3.0,5.0,5.0,18.0,252.14,20.0,209.97,15.0,5.0,4.0,2.0,5.0,2.0,1.0,2.0,7.0,5.6,68.0,57000.0,1.0,0.6,0.8333333333333334,1.0,0.0,0.0,7
129.0,4.0,5.0,5.0,13.0,767.2899999999998,15.0,767.2900000000001,13.0,5.0,4.0,4.0,4.0,1.0,3.0,1.0,8.4,7.0,58.0,64000.0,1.0,0.8,1.0,1.0,0.0,0.0,1
130.0,3.0,3.0,3.0,12.0,218.51,15.0,218.51,12.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,9.0,7.333333333333333,28.0,64000.0,1.0,1.0,1.0,0.0,1.0,0.0,2
131.0,4.0,4.0,3.0,13.0,230.21,27.0,178.07999999999998,10.0,4.0,4.0,3.0,3.0,3.0,1.0,0.0,8.75,6.0,70.0,64000.0,0.75,1.0,0.7692307692307693,0.0,1.0,0.0,2
132.0,1.0,3.0,3.0,9.0,223.70000000000002,2.0,206.18,8.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,6.666666666666667,7.0,77.0,94000.0,1.0,0.3333333333333333,0.8888888888888888,0.0,1.0,0.0,4
133.0,3.0,6.0,6.0,14.0,247.26000000000005,7.0,247.26000000000005,14.0,6.0,6.0,2.0,5.0,0.0,4.0,2.0,6.166666666666667,5.833333333333333,57.0,65000.0,1.0,0.5,1.0,0.0,1.0,0.0,3
134.0,5.0,6.0,6.0,5.0,86.28,27.0,62.370000000000005,4.0,6.0,6.0,4.0,5.0,4.0,2.0,0.0,7.5,6.833333333333333,46.0,73000.0,1.0,0.8333333333333334,0.8,1.0,0.0,0.0,7
135.0,2.0,4.0,2.0,10.0,23.169999999999998,4.0,15.83,7.0,4.0,4.0,2.0,4.0,2.0,2.0,0.0,8.75,7.25,64.0,43000.0,0.5,0.5,0.7,0.0,1.0,0.0,9
136.0,0.0,5.0,4.0,9.0,14.8,0.0,14.8,9.0,5.0,5.0,4.0,4.0,1.0,3.0,1.0,6.4,7.4,55.0,64000.0,0.8,0.0,1.0,0.0,0.0,0.0,5
137.0,3.0,5.0,3.0,4.0,59.09,17.0,59.09,4.0,5.0,5.0,3.0,4.0,3.0,1.0,1.0,7.0,6.6,42.0,50000.0,0.6,0.6,1.0,1.0,0.0,0.0,7
138.0,5.0,5.0,3.0,23.0,371.9099999999999,13.0,349.21,21.0,5.0,5.0,3.0,5.0,1.0,4.0,0.0,9.0,7.8,46.0,62000.0,0.6,1.0,0.9130434782608695,1.0,0.0,0.0,3
139.0,3.0,5.0,5.0,8.0,34.01,11.0,34.010000000000005,8.0,5.0,5.0,5.0,3.0,2.0,2.0,1.0,5.8,5.8,28.0,65000.0,1.0,0.6,1.0,1.0,0.0,0.0,7
140.0,1.0,6.0,5.0,10.0,21.57,3.0,21.13,9.0,6.0,6.0,4.0,4.0,1.0,1.0,4.0,2.0,4.333333333333333,61.0,59000.0,0.8333333333333334,0.16666666666666666,0.9,0.0,1.0,0.0,10
141.0,2.0,4.0,4.0,18.0,50.09,5.0,45.42,16.0,4.0,4.0,4.0,3.0,0.0,3.0,1.0,6.75,7.5,38.0,66000.0,1.0,0.5,0.8888888888888888,0.0,1.0,0.0,3
142.0,0.0,4.0,2.0,7.0,28.0,0.0,11.659999999999998,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,10.0,7.0,21.0,53000.0,0.5,0.0,0.5714285714285714,0.0,1.0,0.0,9
143.0,4.0,4.0,4.0,11.0,193.38,26.0,128.02,7.0,4.0,4.0,4.0,3.0,2.0,2.0,0.0,8.5,6.5,54.0,70000.0,1.0,1.0,0.6363636363636364,0.0,1.0,0.0,2
144.0,2.0,5.0,4.0,16.0,47.449999999999996,4.0,45.08,15.0,5.0,5.0,3.0,4.0,0.0,3.0,2.0,6.0,6.8,70.0,65000.0,0.8,0.4,0.9375,0.0,1.0,0.0,3
145.0,2.0,6.0,4.0,4.0,89.37,10.0,39.19,2.0,6.0,5.0,2.0,5.0,2.0,2.0,2.0,6.166666666666667,6.333333333333333,81.0,79000.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.0,10
146.0,0.0,5.0,3.0,10.0,22.650000000000002,0.0,16.240000000000002,7.0,5.0,5.0,3.0,4.0,4.0,0.0,1.0,7.0,5.6,77.0,53000.0,0.6,0.0,0.7,0.0,1.0,0.0,5
147.0,2.0,4.0,3.0,14.0,27.9,8.0,26.47,13.0,4.0,4.0,2.0,4.0,2.0,2.0,0.0,6.0,7.0,74.0,36000.0,0.75,0.5,0.9285714285714286,0.0,1.0,0.0,3
148.0,0.0,6.0,6.0,1.0,10.36,0.0,0.0,0.0,6.0,5.0,3.0,5.0,1.0,3.0,2.0,7.0,6.833333333333333,49.0,58000.0,1.0,0.0,0.0,1.0,0.0,0.0,5
149.0,0.0,6.0,2.0,6.0,17.18,0.0,16.66,5.0,6.0,4.0,2.0,6.0,1.0,5.0,0.0,12.833333333333334,7.666666666666667,45.0,43000.0,0.3333333333333333,0.0,0.8333333333333334,0.0,1.0,0.0,9
150.0,1.0,5.0,4.0,1.0,26.38,5.0,26.38,1.0,5.0,4.0,4.0,4.0,3.0,2.0,0.0,10.4,6.8,49.0,74000.0,0.8,0.2,1.0,1.0,0.0,0.0,5
151.0,1.0,6.0,6.0,3.0,9.34,5.0,9.34,3.0,6.0,6.0,4.0,5.0,3.0,1.0,2.0,5.833333333333333,5.666666666666667,55.0,64000.0,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,5
152.0,1.0,4.0,2.0,6.0,14.86,2.0,11.23,4.0,4.0,4.0,2.0,3.0,2.0,2.0,0.0,8.75,7.75,35.0,64000.0,0.5,0.25,0.6666666666666666,0.0,1.0,0.0,9
153.0,0.0,4.0,3.0,5.0,49.28999999999999,0.0,13.13,2.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,10.0,7.0,62.0,40000.0,0.75,0.0,0.4,1.0,0.0,0.0,9
154.0,4.0,4.0,4.0,12.0,204.48999999999998,9.0,204.48999999999998,12.0,4.0,4.0,2.0,4.0,0.0,4.0,0.0,9.25,7.75,43.0,56000.0,1.0,1.0,1.0,0.0,0.0,1.0,8
155.0,1.0,2.0,2.0,11.0,24.550000000000004,2.0,16.29,7.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,10.0,6.0,50.0,73000.0,1.0,0.5,0.6363636363636364,0.0,1.0,0.0,4
156.0,1.0,5.0,2.0,5.0,18.95,5.0,0.05,1.0,5.0,3.0,2.0,4.0,2.0,2.0,1.0,10.0,7.0,64.0,75000.0,0.4,0.2,0.2,0.0,1.0,0.0,9
157.0,1.0,4.0,3.0,3.0,72.4,2.0,72.4,3.0,4.0,3.0,2.0,2.0,0.0,2.0,2.0,7.5,5.75,79.0,88000.0,0.75,0.25,1.0,1.0,0.0,0.0,10
158.0,5.0,5.0,3.0,14.0,372.02,18.0,284.85999999999996,11.0,5.0,4.0,2.0,5.0,1.0,4.0,0.0,9.8,7.6,84.0,108000.0,0.6,1.0,0.7857142857142857,1.0,0.0,0.0,2
159.0,2.0,5.0,3.0,10.0,34.1,8.0,31.03,8.0,5.0,5.0,3.0,5.0,2.0,3.0,0.0,8.4,7.2,55.0,64000.0,0.6,0.4,0.8,0.0,0.0,0.0,5
160.0,1.0,4.0,2.0,3.0,69.77000000000001,10.0,37.34,1.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,7.5,6.25,71.0,93000.0,0.5,0.25,0.3333333333333333,0.0,1.0,0.0,10
161.0,2.0,3.0,2.0,5.0,22.299999999999997,7.0,9.66,3.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,7.333333333333333,7.0,55.0,64000.0,0.6666666666666666,0.6666666666666666,0.6,0.0,0.0,0.0,4
162.0,4.0,4.0,4.0,6.0,114.77,30.0,96.35,5.0,4.0,3.0,2.0,3.0,3.0,1.0,0.0,11.25,7.25,54.0,70000.0,1.0,1.0,0.8333333333333334,0.0,1.0,0.0,2
163.0,3.0,6.0,6.0,2.0,53.69,18.0,21.51,1.0,6.0,5.0,4.0,6.0,3.0,3.0,0.0,10.333333333333334,6.5,59.0,99000.0,1.0,0.5,0.5,1.0,0.0,0.0,7
164.0,3.0,4.0,3.0,8.0,126.42,17.0,126.42,8.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,6.25,7.0,26.0,61000.0,0.75,0.75,1.0,0.0,1.0,0.0,2
165.0,2.0,5.0,3.0,13.0,29.23,5.0,26.939999999999998,11.0,5.0,5.0,2.0,5.0,1.0,3.0,1.0,6.4,7.0,55.0,64000.0,0.6,0.4,0.8461538461538461,0.0,0.0,0.0,3
166.0,2.0,4.0,2.0,13.0,39.910000000000004,5.0,39.17,12.0,4.0,3.0,3.0,4.0,1.0,3.0,0.0,11.75,8.0,65.0,46000.0,0.5,0.5,0.9230769230769231,0.0,1.0,0.0,9
167.0,1.0,3.0,2.0,16.0,47.81000000000001,2.0,23.4,7.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,10.0,8.0,53.0,34000.0,0.6666666666666666,0.3333333333333333,0.4375,0.0,1.0,0.0,9
168.0,1.0,4.0,4.0,11.0,400.15999999999997,10.0,378.57,9.0,4.0,4.0,4.0,2.0,2.0,0.0,2.0,5.0,4.0,32.0,34000.0,1.0,0.25,0.8181818181818182,1.0,0.0,0.0,10
169.0,3.0,4.0,2.0,4.0,91.80999999999999,17.0,26.39,1.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,10.0,6.25,87.0,94000.0,0.5,0.75,0.25,1.0,0.0,0.0,2
170.0,0.0,2.0,1.0,10.0,29.889999999999997,0.0,25.490000000000002,8.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,8.5,20.0,30000.0,0.5,0.0,0.8,1.0,0.0,0.0,9
171.0,1.0,1.0,1.0,3.0,78.94,2.0,22.34,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,7.0,54.0,109000.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,4
172.0,5.0,5.0,5.0,13.0,261.71,19.0,248.52999999999997,12.0,5.0,3.0,1.0,5.0,1.0,4.0,0.0,13.0,8.8,58.0,79000.0,1.0,1.0,0.9230769230769231,0.0,1.0,0.0,2
173.0,1.0,5.0,4.0,4.0,21.93,5.0,21.93,4.0,5.0,5.0,4.0,5.0,3.0,2.0,0.0,8.0,7.4,28.0,45000.0,0.8,0.2,1.0,0.0,1.0,0.0,5
174.0,0.0,4.0,2.0,2.0,4.43,0.0,4.43,2.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,3.75,5.25,55.0,64000.0,0.5,0.0,1.0,0.0,0.0,0.0,10
175.0,0.0,2.0,2.0,7.0,19.53,0.0,9.59,4.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,5.0,4.5,55.0,64000.0,1.0,0.0,0.5714285714285714,0.0,0.0,0.0,4
176.0,0.0,5.0,1.0,1.0,0.61,0.0,0.0,0.0,5.0,5.0,1.0,5.0,3.0,0.0,2.0,3.0,5.4,73.0,30000.0,0.2,0.0,0.0,0.0,1.0,0.0,10
177.0,5.0,5.0,5.0,12.0,181.81999999999996,19.0,181.81999999999996,12.0,5.0,5.0,3.0,5.0,3.0,2.0,0.0,7.0,6.8,37.0,60000.0,1.0,1.0,1.0,0.0,1.0,0.0,7
178.0,2.0,4.0,3.0,15.0,65.97,8.0,55.93,12.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,5.5,6.0,24.0,73000.0,0.75,0.5,0.8,0.0,1.0,0.0,3
179.0,3.0,6.0,3.0,14.0,48.86000000000001,17.0,46.699999999999996,12.0,6.0,5.0,3.0,5.0,2.0,3.0,1.0,9.166666666666666,7.0,44.0,74000.0,0.5,0.5,0.8571428571428571,0.0,1.0,0.0,3
180.0,2.0,5.0,5.0,8.0,206.25,15.0,206.25,8.0,5.0,5.0,3.0,4.0,2.0,0.0,3.0,3.0,4.2,51.0,98000.0,1.0,0.4,1.0,0.0,1.0,0.0,10
181.0,1.0,3.0,3.0,11.0,148.87,10.0,130.06,9.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,3.3333333333333335,3.6666666666666665,55.0,61000.0,1.0,0.3333333333333333,0.8181818181818182,0.0,1.0,0.0,4
182.0,2.0,3.0,2.0,11.0,42.48,8.0,17.5,5.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,7.333333333333333,7.0,39.0,74000.0,0.6666666666666666,0.6666666666666666,0.45454545454545453,1.0,0.0,0.0,2
183.0,3.0,5.0,3.0,12.0,188.97,10.0,157.60999999999999,10.0,5.0,5.0,3.0,5.0,2.0,2.0,1.0,5.4,6.6,79.0,57000.0,0.6,0.6,0.8333333333333334,1.0,0.0,0.0,7
184.0,3.0,4.0,4.0,10.0,262.09,12.0,222.67000000000002,9.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,5.0,5.75,84.0,96000.0,1.0,0.75,0.9,1.0,0.0,0.0,2
185.0,3.0,3.0,1.0,6.0,182.29000000000002,12.0,109.15,3.0,3.0,3.0,0.0,3.0,2.0,1.0,0.0,6.666666666666667,7.0,59.0,97000.0,0.3333333333333333,1.0,0.5,1.0,0.0,0.0,2
186.0,1.0,4.0,2.0,7.0,19.24,3.0,16.18,5.0,4.0,3.0,2.0,3.0,1.0,3.0,0.0,11.75,7.75,55.0,64000.0,0.5,0.25,0.7142857142857143,0.0,0.0,0.0,9
187.0,0.0,4.0,4.0,5.0,17.64,0.0,9.57,3.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,5.5,5.5,67.0,46000.0,1.0,0.0,0.6,0.0,1.0,0.0,10
188.0,0.0,5.0,4.0,4.0,15.819999999999999,0.0,0.05,1.0,5.0,5.0,5.0,4.0,4.0,0.0,1.0,7.0,4.6,55.0,64000.0,0.8,0.0,0.25,0.0,0.0,0.0,5
189.0,3.0,4.0,4.0,8.0,164.47,12.0,164.47,8.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,5.0,7.0,45.0,84000.0,1.0,0.75,1.0,0.0,1.0,0.0,2
190.0,2.0,6.0,2.0,6.0,127.31,15.0,107.71,5.0,6.0,4.0,1.0,5.0,1.0,2.0,3.0,8.333333333333334,6.5,51.0,114000.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.0,1.0,0.0,10
191.0,2.0,5.0,3.0,16.0,66.08,10.0,51.199999999999996,12.0,5.0,5.0,2.0,5.0,2.0,2.0,1.0,6.0,5.6,74.0,69000.0,0.6,0.4,0.75,0.0,1.0,0.0,3
192.0,2.0,4.0,3.0,18.0,318.21,7.0,267.81000000000006,15.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,3.75,4.75,40.0,63000.0,0.75,0.5,0.8333333333333334,1.0,0.0,0.0,10
193.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,5.0,0.0,4.0,1.0,12.0,8.2,41.0,83000.0,1.0,0.0,-1.0,0.0,1.0,0.0,6
194.0,3.0,5.0,5.0,12.0,207.63,9.0,207.63000000000002,12.0,5.0,5.0,3.0,4.0,1.0,2.0,2.0,5.0,5.8,79.0,71000.0,1.0,0.6,1.0,0.0,1.0,0.0,7
195.0,3.0,5.0,5.0,11.0,149.24,9.0,147.45000000000002,10.0,5.0,4.0,4.0,5.0,1.0,4.0,0.0,11.4,8.4,55.0,64000.0,1.0,0.6,0.9090909090909091,0.0,0.0,0.0,3
196.0,6.0,6.0,6.0,12.0,244.02,39.0,222.24000000000004,11.0,6.0,6.0,6.0,6.0,4.0,2.0,0.0,9.166666666666666,6.666666666666667,21.0,74000.0,1.0,1.0,0.9166666666666666,1.0,0.0,0.0,7
197.0,1.0,3.0,2.0,11.0,18.720000000000002,3.0,12.350000000000001,8.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,6.0,55.0,64000.0,0.6666666666666666,0.3333333333333333,0.7272727272727273,0.0,0.0,0.0,4
198.0,0.0,3.0,2.0,9.0,26.210000000000004,0.0,11.36,6.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,1.6666666666666667,4.666666666666667,30.0,41000.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,4
199.0,3.0,5.0,4.0,2.0,53.74,7.0,53.74,2.0,5.0,5.0,4.0,4.0,1.0,3.0,1.0,7.4,6.4,82.0,89000.0,0.8,0.6,1.0,0.0,1.0,0.0,5
200.0,1.0,3.0,2.0,5.0,112.24,2.0,14.79,1.0,3.0,3.0,2.0,2.0,0.0,1.0,2.0,3.3333333333333335,5.666666666666667,82.0,78000.0,0.6666666666666666,0.3333333333333333,0.2,0.0,1.0,0.0,4
201.0,1.0,2.0,2.0,3.0,90.43,3.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,6.0,6.0,62.0,108000.0,1.0,0.5,0.0,1.0,0.0,0.0,4
202.0,3.0,5.0,4.0,3.0,89.97999999999999,12.0,68.52,2.0,5.0,5.0,2.0,4.0,2.0,1.0,2.0,4.0,5.2,66.0,108000.0,0.8,0.6,0.6666666666666666,0.0,1.0,0.0,10
203.0,0.0,5.0,3.0,7.0,20.65,0.0,16.97,6.0,5.0,4.0,2.0,4.0,1.0,2.0,2.0,7.0,6.8,32.0,59000.0,0.6,0.0,0.8571428571428571,0.0,1.0,0.0,5
204.0,3.0,4.0,4.0,17.0,245.21999999999994,22.0,214.67999999999998,14.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,7.5,6.5,52.0,56000.0,1.0,0.75,0.8235294117647058,0.0,1.0,0.0,3
205.0,2.0,4.0,3.0,13.0,39.449999999999996,4.0,39.4,12.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,7.5,7.75,70.0,31000.0,0.75,0.5,0.9230769230769231,1.0,0.0,0.0,3
206.0,2.0,4.0,3.0,2.0,22.13,7.0,22.13,2.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,3.75,5.0,41.0,68000.0,0.75,0.5,1.0,0.0,1.0,0.0,10
207.0,4.0,5.0,4.0,8.0,139.53,32.0,117.88,7.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,8.0,6.8,60.0,74000.0,0.8,0.8,0.875,0.0,1.0,0.0,7
208.0,2.0,5.0,3.0,5.0,22.57,6.0,15.18,4.0,5.0,4.0,3.0,5.0,1.0,4.0,0.0,9.8,7.2,23.0,48000.0,0.6,0.4,0.8,0.0,1.0,0.0,5
209.0,0.0,6.0,3.0,1.0,11.37,0.0,0.0,0.0,6.0,6.0,4.0,5.0,4.0,1.0,1.0,5.333333333333333,5.833333333333333,57.0,76000.0,0.5,0.0,0.0,1.0,0.0,0.0,5
210.0,1.0,4.0,4.0,8.0,17.07,2.0,15.219999999999999,6.0,4.0,4.0,1.0,4.0,0.0,2.0,2.0,5.0,6.25,55.0,64000.0,1.0,0.25,0.75,0.0,0.0,0.0,10
211.0,4.0,5.0,1.0,6.0,109.09,17.0,58.25,3.0,5.0,4.0,0.0,5.0,2.0,2.0,1.0,8.0,7.0,77.0,88000.0,0.2,0.8,0.5,1.0,0.0,0.0,2
212.0,0.0,4.0,1.0,3.0,5.449999999999999,0.0,5.449999999999999,3.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,8.75,7.75,71.0,59000.0,0.25,0.0,1.0,0.0,1.0,0.0,9
213.0,2.0,3.0,2.0,4.0,71.82000000000001,12.0,50.480000000000004,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,6.666666666666667,5.0,67.0,73000.0,0.6666666666666666,0.6666666666666666,0.75,0.0,1.0,0.0,4
214.0,3.0,4.0,4.0,8.0,201.29,20.0,127.31,5.0,4.0,4.0,4.0,2.0,3.0,0.0,1.0,5.0,5.0,81.0,115000.0,1.0,0.75,0.625,0.0,1.0,0.0,2
215.0,3.0,4.0,4.0,12.0,261.95,17.0,214.48000000000002,10.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,6.25,7.0,37.0,89000.0,1.0,0.75,0.8333333333333334,1.0,0.0,0.0,2
216.0,3.0,6.0,6.0,8.0,98.99,11.0,71.47,6.0,6.0,6.0,6.0,3.0,2.0,2.0,2.0,4.833333333333333,5.333333333333333,35.0,48000.0,1.0,0.5,0.75,0.0,1.0,0.0,5
217.0,0.0,5.0,4.0,5.0,6.34,0.0,6.34,5.0,5.0,5.0,4.0,4.0,1.0,3.0,1.0,5.8,6.8,55.0,64000.0,0.8,0.0,1.0,0.0,0.0,0.0,5
218.0,1.0,2.0,2.0,5.0,97.63,2.0,17.99,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,5.0,6.5,44.0,83000.0,1.0,0.5,0.2,0.0,1.0,0.0,4
219.0,0.0,3.0,2.0,7.0,19.03,0.0,11.370000000000001,4.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,6.666666666666667,4.333333333333333,40.0,56000.0,0.6666666666666666,0.0,0.5714285714285714,0.0,1.0,0.0,4
220.0,2.0,6.0,6.0,1.0,24.85,4.0,24.85,1.0,6.0,5.0,4.0,4.0,1.0,4.0,1.0,10.0,7.833333333333333,71.0,78000.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,5
221.0,1.0,4.0,2.0,6.0,14.81,5.0,4.67,2.0,4.0,4.0,2.0,3.0,3.0,1.0,0.0,8.75,6.5,62.0,43000.0,0.5,0.25,0.3333333333333333,0.0,1.0,0.0,9
222.0,0.0,5.0,4.0,3.0,3.47,0.0,0.0,0.0,5.0,5.0,5.0,1.0,0.0,1.0,4.0,1.4,3.8,30.0,66000.0,0.8,0.0,0.0,0.0,1.0,0.0,10
223.0,1.0,5.0,5.0,11.0,23.369999999999997,2.0,23.369999999999997,11.0,5.0,4.0,2.0,5.0,1.0,2.0,2.0,8.0,6.6,55.0,64000.0,1.0,0.2,1.0,0.0,0.0,0.0,5
224.0,1.0,2.0,2.0,13.0,41.37,3.0,35.629999999999995,8.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,3.5,5.5,50.0,65000.0,1.0,0.5,0.6153846153846154,0.0,1.0,0.0,4
225.0,2.0,4.0,3.0,7.0,135.91,8.0,135.91,7.0,4.0,2.0,1.0,4.0,0.0,3.0,1.0,11.75,7.75,60.0,77000.0,0.75,0.5,1.0,1.0,0.0,0.0,2
226.0,0.0,4.0,4.0,2.0,2.38,0.0,1.38,1.0,4.0,4.0,3.0,4.0,3.0,1.0,0.0,7.5,5.5,55.0,64000.0,1.0,0.0,0.5,0.0,0.0,0.0,5
227.0,3.0,6.0,4.0,10.0,91.87,12.0,89.71,8.0,6.0,6.0,3.0,5.0,2.0,1.0,3.0,3.3333333333333335,5.5,66.0,36000.0,0.6666666666666666,0.5,0.8,0.0,1.0,0.0,10
228.0,4.0,5.0,5.0,17.0,251.76999999999995,27.0,239.98,16.0,5.0,5.0,4.0,4.0,4.0,1.0,0.0,8.0,5.8,61.0,61000.0,1.0,0.8,0.9411764705882353,1.0,0.0,0.0,7
229.0,2.0,5.0,4.0,11.0,38.459999999999994,7.0,38.459999999999994,11.0,5.0,4.0,1.0,4.0,2.0,2.0,1.0,8.0,6.8,55.0,58000.0,0.8,0.4,1.0,0.0,1.0,0.0,3
230.0,2.0,4.0,4.0,3.0,51.81999999999999,15.0,51.81999999999999,3.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,8.75,5.5,57.0,60000.0,1.0,0.5,1.0,0.0,1.0,0.0,5
231.0,0.0,4.0,3.0,4.0,18.84,0.0,10.95,2.0,4.0,3.0,3.0,3.0,1.0,3.0,0.0,11.0,7.75,61.0,62000.0,0.75,0.0,0.5,0.0,1.0,0.0,9
232.0,0.0,5.0,1.0,7.0,11.27,0.0,2.5300000000000002,1.0,5.0,3.0,1.0,4.0,1.0,3.0,1.0,12.0,7.6,82.0,32000.0,0.2,0.0,0.14285714285714285,0.0,1.0,0.0,9
233.0,2.0,3.0,3.0,6.0,26.14,8.0,16.95,4.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,7.333333333333333,5.666666666666667,36.0,62000.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,4
234.0,0.0,5.0,4.0,3.0,6.130000000000001,0.0,5.66,2.0,5.0,5.0,4.0,4.0,3.0,1.0,1.0,6.4,5.6,55.0,64000.0,0.8,0.0,0.6666666666666666,0.0,0.0,0.0,5
235.0,0.0,4.0,3.0,4.0,5.990000000000001,0.0,4.66,3.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,4.25,4.75,55.0,64000.0,0.75,0.0,0.75,0.0,0.0,0.0,10
236.0,2.0,4.0,2.0,5.0,117.63999999999999,15.0,48.26,2.0,4.0,4.0,1.0,4.0,2.0,0.0,2.0,3.75,5.0,58.0,79000.0,0.5,0.5,0.4,0.0,1.0,0.0,10
237.0,1.0,4.0,4.0,11.0,30.099999999999998,3.0,30.099999999999994,11.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,5.5,6.25,55.0,64000.0,1.0,0.25,1.0,0.0,0.0,0.0,10
238.0,2.0,4.0,2.0,6.0,155.35,12.0,21.32,1.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,5.0,5.25,69.0,94000.0,0.5,0.5,0.16666666666666666,1.0,0.0,0.0,10
239.0,0.0,3.0,1.0,2.0,2.12,0.0,1.07,1.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,11.666666666666666,7.333333333333333,52.0,51000.0,0.3333333333333333,0.0,0.5,1.0,0.0,0.0,9
240.0,5.0,5.0,5.0,7.0,161.33,24.0,136.14000000000001,6.0,5.0,4.0,3.0,5.0,2.0,3.0,0.0,11.0,8.4,80.0,85000.0,1.0,1.0,0.8571428571428571,1.0,0.0,0.0,7
